policy_id,account_id,producer_id,policy_number,product_code,policy_status,effective_date,expiration_date,cancellation_date,cancellation_reason,updated_timestamp
246,246,246,POL100246,AUTO,CANCELLED,2023-09-04,2024-09-03,2024-03-02,Customer Request,2024-09-03 10:00:00
247,247,247,POL100247,HOME,ACTIVE,2023-09-05,2024-09-04,,,2024-09-04 10:00:00
248,248,248,POL100248,COMM,EXPIRED,2023-09-06,2024-09-05,,,2024-09-05 10:00:00
249,249,249,POL100249,FIRE,CANCELLED,2023-09-07,2024-09-06,2024-03-05,Customer Request,2024-09-06 10:00:00
250,250,250,POL100250,MARINE,ACTIVE,2023-09-08,2024-09-07,,,2024-09-07 10:00:00
251,251,251,POL100251,LIABILITY,EXPIRED,2023-09-09,2024-09-08,,,2024-09-08 10:00:00
252,252,252,POL100252,WORKCOMP,CANCELLED,2023-09-10,2024-09-09,2024-03-08,Non-payment,2024-09-09 10:00:00
253,253,253,POL100253,AUTO,ACTIVE,2023-09-11,2024-09-10,,,2024-09-10 10:00:00
254,254,254,POL100254,HOME,EXPIRED,2023-09-12,2024-09-11,,,2024-09-11 10:00:00
255,255,255,POL100255,COMM,CANCELLED,2023-09-13,2024-09-12,2024-03-11,Underwriting Decision,2024-09-12 10:00:00
256,256,256,POL100256,FIRE,ACTIVE,2023-09-14,2024-09-13,,,2024-09-13 10:00:00
257,257,257,POL100257,MARINE,EXPIRED,2023-09-15,2024-09-14,,,2024-09-14 10:00:00
258,258,258,POL100258,LIABILITY,CANCELLED,2023-09-16,2024-09-15,2024-03-14,Customer Request,2024-09-15 10:00:00
259,259,259,POL100259,WORKCOMP,ACTIVE,2023-09-17,2024-09-16,,,2024-09-16 10:00:00
260,260,260,POL100260,AUTO,EXPIRED,2023-09-18,2024-09-17,,,2024-09-17 10:00:00
261,261,261,POL100261,HOME,CANCELLED,2023-09-19,2024-09-18,2024-03-17,Underwriting Decision,2024-09-18 10:00:00
262,262,262,POL100262,COMM,ACTIVE,2023-09-20,2024-09-19,,,2024-09-19 10:00:00
263,263,263,POL100263,FIRE,EXPIRED,2023-09-21,2024-09-20,,,2024-09-20 10:00:00
264,264,264,POL100264,MARINE,CANCELLED,2023-09-22,2024-09-21,2024-03-20,Underwriting Decision,2024-09-21 10:00:00
265,265,265,POL100265,LIABILITY,ACTIVE,2023-09-23,2024-09-22,,,2024-09-22 10:00:00
266,266,266,POL100266,WORKCOMP,EXPIRED,2023-09-24,2024-09-23,,,2024-09-23 10:00:00
267,267,267,POL100267,AUTO,CANCELLED,2023-09-25,2024-09-24,2024-03-23,Underwriting Decision,2024-09-24 10:00:00
268,268,268,POL100268,HOME,ACTIVE,2023-09-26,2024-09-25,,,2024-09-25 10:00:00
269,269,269,POL100269,COMM,EXPIRED,2023-09-27,2024-09-26,,,2024-09-26 10:00:00
270,270,270,POL100270,FIRE,CANCELLED,2023-09-28,2024-09-27,2024-03-26,Non-payment,2024-09-27 10:00:00
271,271,271,POL100271,MARINE,ACTIVE,2023-09-29,2024-09-28,,,2024-09-28 10:00:00
272,272,272,POL100272,LIABILITY,EXPIRED,2023-09-30,2024-09-29,,,2024-09-29 10:00:00
273,273,273,POL100273,WORKCOMP,CANCELLED,2023-10-01,2024-09-30,2024-03-29,Underwriting Decision,2024-09-30 10:00:00
274,274,274,POL100274,AUTO,ACTIVE,2023-10-02,2024-10-01,,,2024-10-01 10:00:00
275,275,275,POL100275,HOME,EXPIRED,2023-10-03,2024-10-02,,,2024-10-02 10:00:00
276,276,276,POL100276,COMM,CANCELLED,2023-10-04,2024-10-03,2024-04-01,Underwriting Decision,2024-10-03 10:00:00
277,277,277,POL100277,FIRE,ACTIVE,2023-10-05,2024-10-04,,,2024-10-04 10:00:00
278,278,278,POL100278,MARINE,EXPIRED,2023-10-06,2024-10-05,,,2024-10-05 10:00:00
279,279,279,POL100279,LIABILITY,CANCELLED,2023-10-07,2024-10-06,2024-04-04,Non-payment,2024-10-06 10:00:00
280,280,280,POL100280,WORKCOMP,ACTIVE,2023-10-08,2024-10-07,,,2024-10-07 10:00:00
281,281,281,POL100281,AUTO,EXPIRED,2023-10-09,2024-10-08,,,2024-10-08 10:00:00
282,282,282,POL100282,HOME,CANCELLED,2023-10-10,2024-10-09,2024-04-07,Underwriting Decision,2024-10-09 10:00:00
283,283,283,POL100283,COMM,ACTIVE,2023-10-11,2024-10-10,,,2024-10-10 10:00:00
284,284,284,POL100284,FIRE,EXPIRED,2023-10-12,2024-10-11,,,2024-10-11 10:00:00
285,285,285,POL100285,MARINE,CANCELLED,2023-10-13,2024-10-12,2024-04-10,Underwriting Decision,2024-10-12 10:00:00
286,286,286,POL100286,LIABILITY,ACTIVE,2023-10-14,2024-10-13,,,2024-10-13 10:00:00
287,287,287,POL100287,WORKCOMP,EXPIRED,2023-10-15,2024-10-14,,,2024-10-14 10:00:00
288,288,288,POL100288,AUTO,CANCELLED,2023-10-16,2024-10-15,2024-04-13,Non-payment,2024-10-15 10:00:00
289,289,289,POL100289,HOME,ACTIVE,2023-10-17,2024-10-16,,,2024-10-16 10:00:00
290,290,290,POL100290,COMM,EXPIRED,2023-10-18,2024-10-17,,,2024-10-17 10:00:00
291,291,291,POL100291,FIRE,CANCELLED,2023-10-19,2024-10-18,2024-04-16,Non-payment,2024-10-18 10:00:00
292,292,292,POL100292,MARINE,ACTIVE,2023-10-20,2024-10-19,,,2024-10-19 10:00:00
293,293,293,POL100293,LIABILITY,EXPIRED,2023-10-21,2024-10-20,,,2024-10-20 10:00:00
294,294,294,POL100294,WORKCOMP,CANCELLED,2023-10-22,2024-10-21,2024-04-19,Customer Request,2024-10-21 10:00:00
295,295,295,POL100295,AUTO,ACTIVE,2023-10-23,2024-10-22,,,2024-10-22 10:00:00
296,296,296,POL100296,HOME,EXPIRED,2023-10-24,2024-10-23,,,2024-10-23 10:00:00
297,297,297,POL100297,COMM,CANCELLED,2023-10-25,2024-10-24,2024-04-22,Customer Request,2024-10-24 10:00:00
298,298,298,POL100298,FIRE,ACTIVE,2023-10-26,2024-10-25,,,2024-10-25 10:00:00
299,299,299,POL100299,MARINE,EXPIRED,2023-10-27,2024-10-26,,,2024-10-26 10:00:00
300,300,300,POL100300,LIABILITY,CANCELLED,2023-10-28,2024-10-27,2024-04-25,Customer Request,2024-10-27 10:00:00
301,301,301,POL100301,WORKCOMP,ACTIVE,2023-10-29,2024-10-28,,,2024-10-28 10:00:00
302,302,302,POL100302,AUTO,EXPIRED,2023-10-30,2024-10-29,,,2024-10-29 10:00:00
303,303,303,POL100303,HOME,CANCELLED,2023-10-31,2024-10-30,2024-04-28,Underwriting Decision,2024-10-30 10:00:00
304,304,304,POL100304,COMM,ACTIVE,2023-11-01,2024-10-31,,,2024-10-31 10:00:00
305,305,305,POL100305,FIRE,EXPIRED,2023-11-02,2024-11-01,,,2024-11-01 10:00:00
306,306,306,POL100306,MARINE,CANCELLED,2023-11-03,2024-11-02,2024-05-01,Underwriting Decision,2024-11-02 10:00:00
307,307,307,POL100307,LIABILITY,ACTIVE,2023-11-04,2024-11-03,,,2024-11-03 10:00:00
308,308,308,POL100308,WORKCOMP,EXPIRED,2023-11-05,2024-11-04,,,2024-11-04 10:00:00
309,309,309,POL100309,AUTO,CANCELLED,2023-11-06,2024-11-05,2024-05-04,Underwriting Decision,2024-11-05 10:00:00
310,310,310,POL100310,HOME,ACTIVE,2023-11-07,2024-11-06,,,2024-11-06 10:00:00
311,311,311,POL100311,COMM,EXPIRED,2023-11-08,2024-11-07,,,2024-11-07 10:00:00
312,312,312,POL100312,FIRE,CANCELLED,2023-11-09,2024-11-08,2024-05-07,Non-payment,2024-11-08 10:00:00
313,313,313,POL100313,MARINE,ACTIVE,2023-11-10,2024-11-09,,,2024-11-09 10:00:00
314,314,314,POL100314,LIABILITY,EXPIRED,2023-11-11,2024-11-10,,,2024-11-10 10:00:00
315,315,315,POL100315,WORKCOMP,CANCELLED,2023-11-12,2024-11-11,2024-05-10,Underwriting Decision,2024-11-11 10:00:00
316,316,316,POL100316,AUTO,ACTIVE,2023-11-13,2024-11-12,,,2024-11-12 10:00:00
317,317,317,POL100317,HOME,EXPIRED,2023-11-14,2024-11-13,,,2024-11-13 10:00:00
318,318,318,POL100318,COMM,CANCELLED,2023-11-15,2024-11-14,2024-05-13,Customer Request,2024-11-14 10:00:00
319,319,319,POL100319,FIRE,ACTIVE,2023-11-16,2024-11-15,,,2024-11-15 10:00:00
320,320,320,POL100320,MARINE,EXPIRED,2023-11-17,2024-11-16,,,2024-11-16 10:00:00
321,321,321,POL100321,LIABILITY,CANCELLED,2023-11-18,2024-11-17,2024-05-16,Non-payment,2024-11-17 10:00:00
322,322,322,POL100322,WORKCOMP,ACTIVE,2023-11-19,2024-11-18,,,2024-11-18 10:00:00
323,323,323,POL100323,AUTO,EXPIRED,2023-11-20,2024-11-19,,,2024-11-19 10:00:00
324,324,324,POL100324,HOME,CANCELLED,2023-11-21,2024-11-20,2024-05-19,Non-payment,2024-11-20 10:00:00
325,325,325,POL100325,COMM,ACTIVE,2023-11-22,2024-11-21,,,2024-11-21 10:00:00
326,326,326,POL100326,FIRE,EXPIRED,2023-11-23,2024-11-22,,,2024-11-22 10:00:00
327,327,327,POL100327,MARINE,CANCELLED,2023-11-24,2024-11-23,2024-05-22,Non-payment,2024-11-23 10:00:00
328,328,328,POL100328,LIABILITY,ACTIVE,2023-11-25,2024-11-24,,,2024-11-24 10:00:00
329,329,329,POL100329,WORKCOMP,EXPIRED,2023-11-26,2024-11-25,,,2024-11-25 10:00:00
330,330,330,POL100330,AUTO,CANCELLED,2023-11-27,2024-11-26,2024-05-25,Customer Request,2024-11-26 10:00:00
331,331,331,POL100331,HOME,ACTIVE,2023-11-28,2024-11-27,,,2024-11-27 10:00:00
332,332,332,POL100332,COMM,EXPIRED,2023-11-29,2024-11-28,,,2024-11-28 10:00:00
333,333,333,POL100333,FIRE,CANCELLED,2023-11-30,2024-11-29,2024-05-28,Customer Request,2024-11-29 10:00:00
334,334,334,POL100334,MARINE,ACTIVE,2023-12-01,2024-11-30,,,2024-11-30 10:00:00
335,335,335,POL100335,LIABILITY,EXPIRED,2023-12-02,2024-12-01,,,2024-12-01 10:00:00
336,336,336,POL100336,WORKCOMP,CANCELLED,2023-12-03,2024-12-02,2024-05-31,Customer Request,2024-12-02 10:00:00
337,337,337,POL100337,AUTO,ACTIVE,2023-12-04,2024-12-03,,,2024-12-03 10:00:00
338,338,338,POL100338,HOME,EXPIRED,2023-12-05,2024-12-04,,,2024-12-04 10:00:00
339,339,339,POL100339,COMM,CANCELLED,2023-12-06,2024-12-05,2024-06-03,Non-payment,2024-12-05 10:00:00
340,340,340,POL100340,FIRE,ACTIVE,2023-12-07,2024-12-06,,,2024-12-06 10:00:00
341,341,341,POL100341,MARINE,EXPIRED,2023-12-08,2024-12-07,,,2024-12-07 10:00:00
342,342,342,POL100342,LIABILITY,CANCELLED,2023-12-09,2024-12-08,2024-06-06,Non-payment,2024-12-08 10:00:00
343,343,343,POL100343,WORKCOMP,ACTIVE,2023-12-10,2024-12-09,,,2024-12-09 10:00:00
344,344,344,POL100344,AUTO,EXPIRED,2023-12-11,2024-12-10,,,2024-12-10 10:00:00
345,345,345,POL100345,HOME,CANCELLED,2023-12-12,2024-12-11,2024-06-09,Underwriting Decision,2024-12-11 10:00:00
346,346,346,POL100346,COMM,ACTIVE,2023-12-13,2024-12-12,,,2024-12-12 10:00:00
347,347,347,POL100347,FIRE,EXPIRED,2023-12-14,2024-12-13,,,2024-12-13 10:00:00
348,348,348,POL100348,MARINE,CANCELLED,2023-12-15,2024-12-14,2024-06-12,Underwriting Decision,2024-12-14 10:00:00
349,349,349,POL100349,LIABILITY,ACTIVE,2023-12-16,2024-12-15,,,2024-12-15 10:00:00
350,350,350,POL100350,WORKCOMP,EXPIRED,2023-12-17,2024-12-16,,,2024-12-16 10:00:00
351,351,351,POL100351,AUTO,CANCELLED,2023-12-18,2024-12-17,2024-06-15,Customer Request,2024-12-17 10:00:00
352,352,352,POL100352,HOME,ACTIVE,2023-12-19,2024-12-18,,,2024-12-18 10:00:00
353,353,353,POL100353,COMM,EXPIRED,2023-12-20,2024-12-19,,,2024-12-19 10:00:00
354,354,354,POL100354,FIRE,CANCELLED,2023-12-21,2024-12-20,2024-06-18,Non-payment,2024-12-20 10:00:00
355,355,355,POL100355,MARINE,ACTIVE,2023-12-22,2024-12-21,,,2024-12-21 10:00:00
356,356,356,POL100356,LIABILITY,EXPIRED,2023-12-23,2024-12-22,,,2024-12-22 10:00:00
357,357,357,POL100357,WORKCOMP,CANCELLED,2023-12-24,2024-12-23,2024-06-21,Underwriting Decision,2024-12-23 10:00:00
358,358,358,POL100358,AUTO,ACTIVE,2023-12-25,2024-12-24,,,2024-12-24 10:00:00
359,359,359,POL100359,HOME,EXPIRED,2023-12-26,2024-12-25,,,2024-12-25 10:00:00
360,360,360,POL100360,COMM,CANCELLED,2023-12-27,2024-12-26,2024-06-24,Customer Request,2024-12-26 10:00:00
361,361,361,POL100361,FIRE,ACTIVE,2023-12-28,2024-12-27,,,2024-12-27 10:00:00
362,362,362,POL100362,MARINE,EXPIRED,2023-12-29,2024-12-28,,,2024-12-28 10:00:00
363,363,363,POL100363,LIABILITY,CANCELLED,2023-12-30,2024-12-29,2024-06-27,Customer Request,2024-12-29 10:00:00
364,364,364,POL100364,WORKCOMP,ACTIVE,2023-12-31,2024-12-30,,,2024-12-30 10:00:00
365,365,365,POL100365,AUTO,EXPIRED,2024-01-01,2024-12-31,,,2024-12-31 10:00:00
366,366,366,POL100366,HOME,CANCELLED,2024-01-02,2025-01-01,2024-06-30,Underwriting Decision,2025-01-01 10:00:00
367,367,367,POL100367,COMM,ACTIVE,2024-01-03,2025-01-02,,,2025-01-02 10:00:00
368,368,368,POL100368,FIRE,EXPIRED,2024-01-04,2025-01-03,,,2025-01-03 10:00:00
369,369,369,POL100369,MARINE,CANCELLED,2024-01-05,2025-01-04,2024-07-03,Customer Request,2025-01-04 10:00:00
370,370,370,POL100370,LIABILITY,ACTIVE,2024-01-06,2025-01-05,,,2025-01-05 10:00:00
371,371,371,POL100371,WORKCOMP,EXPIRED,2024-01-07,2025-01-06,,,2025-01-06 10:00:00
372,372,372,POL100372,AUTO,CANCELLED,2024-01-08,2025-01-07,2024-07-06,Non-payment,2025-01-07 10:00:00
373,373,373,POL100373,HOME,ACTIVE,2024-01-09,2025-01-08,,,2025-01-08 10:00:00
374,374,374,POL100374,COMM,EXPIRED,2024-01-10,2025-01-09,,,2025-01-09 10:00:00
375,375,375,POL100375,FIRE,CANCELLED,2024-01-11,2025-01-10,2024-07-09,Customer Request,2025-01-10 10:00:00
376,376,376,POL100376,MARINE,ACTIVE,2024-01-12,2025-01-11,,,2025-01-11 10:00:00
377,377,377,POL100377,LIABILITY,EXPIRED,2024-01-13,2025-01-12,,,2025-01-12 10:00:00
378,378,378,POL100378,WORKCOMP,CANCELLED,2024-01-14,2025-01-13,2024-07-12,Non-payment,2025-01-13 10:00:00
379,379,379,POL100379,AUTO,ACTIVE,2024-01-15,2025-01-14,,,2025-01-14 10:00:00
380,380,380,POL100380,HOME,EXPIRED,2024-01-16,2025-01-15,,,2025-01-15 10:00:00
381,381,381,POL100381,COMM,CANCELLED,2024-01-17,2025-01-16,2024-07-15,Non-payment,2025-01-16 10:00:00
382,382,382,POL100382,FIRE,ACTIVE,2024-01-18,2025-01-17,,,2025-01-17 10:00:00
383,383,383,POL100383,MARINE,EXPIRED,2024-01-19,2025-01-18,,,2025-01-18 10:00:00
384,384,384,POL100384,LIABILITY,CANCELLED,2024-01-20,2025-01-19,2024-07-18,Underwriting Decision,2025-01-19 10:00:00
385,385,385,POL100385,WORKCOMP,ACTIVE,2024-01-21,2025-01-20,,,2025-01-20 10:00:00
386,386,386,POL100386,AUTO,EXPIRED,2024-01-22,2025-01-21,,,2025-01-21 10:00:00
387,387,387,POL100387,HOME,CANCELLED,2024-01-23,2025-01-22,2024-07-21,Underwriting Decision,2025-01-22 10:00:00
388,388,388,POL100388,COMM,ACTIVE,2024-01-24,2025-01-23,,,2025-01-23 10:00:00
389,389,389,POL100389,FIRE,EXPIRED,2024-01-25,2025-01-24,,,2025-01-24 10:00:00
390,390,390,POL100390,MARINE,CANCELLED,2024-01-26,2025-01-25,2024-07-24,Underwriting Decision,2025-01-25 10:00:00
391,391,391,POL100391,LIABILITY,ACTIVE,2024-01-27,2025-01-26,,,2025-01-26 10:00:00
392,392,392,POL100392,WORKCOMP,EXPIRED,2024-01-28,2025-01-27,,,2025-01-27 10:00:00
393,393,393,POL100393,AUTO,CANCELLED,2024-01-29,2025-01-28,2024-07-27,Customer Request,2025-01-28 10:00:00
394,394,394,POL100394,HOME,ACTIVE,2024-01-30,2025-01-29,,,2025-01-29 10:00:00
395,395,395,POL100395,COMM,EXPIRED,2024-01-31,2025-01-30,,,2025-01-30 10:00:00
396,396,396,POL100396,FIRE,CANCELLED,2024-02-01,2025-01-31,2024-07-30,Underwriting Decision,2025-01-31 10:00:00
397,397,397,POL100397,MARINE,ACTIVE,2024-02-02,2025-02-01,,,2025-02-01 10:00:00
398,398,398,POL100398,LIABILITY,EXPIRED,2024-02-03,2025-02-02,,,2025-02-02 10:00:00
399,399,399,POL100399,WORKCOMP,CANCELLED,2024-02-04,2025-02-03,2024-08-02,Underwriting Decision,2025-02-03 10:00:00
400,400,400,POL100400,AUTO,ACTIVE,2024-02-05,2025-02-04,,,2025-02-04 10:00:00
401,401,401,POL100401,HOME,EXPIRED,2024-02-06,2025-02-05,,,2025-02-05 10:00:00
402,402,402,POL100402,COMM,CANCELLED,2024-02-07,2025-02-06,2024-08-05,Customer Request,2025-02-06 10:00:00
403,403,403,POL100403,FIRE,ACTIVE,2024-02-08,2025-02-07,,,2025-02-07 10:00:00
404,404,404,POL100404,MARINE,EXPIRED,2024-02-09,2025-02-08,,,2025-02-08 10:00:00
405,405,405,POL100405,LIABILITY,CANCELLED,2024-02-10,2025-02-09,2024-08-08,Underwriting Decision,2025-02-09 10:00:00
406,406,406,POL100406,WORKCOMP,ACTIVE,2024-02-11,2025-02-10,,,2025-02-10 10:00:00
407,407,407,POL100407,AUTO,EXPIRED,2024-02-12,2025-02-11,,,2025-02-11 10:00:00
408,408,408,POL100408,HOME,CANCELLED,2024-02-13,2025-02-12,2024-08-11,Customer Request,2025-02-12 10:00:00
409,409,409,POL100409,COMM,ACTIVE,2024-02-14,2025-02-13,,,2025-02-13 10:00:00
410,410,410,POL100410,FIRE,EXPIRED,2024-02-15,2025-02-14,,,2025-02-14 10:00:00
411,411,411,POL100411,MARINE,CANCELLED,2024-02-16,2025-02-15,2024-08-14,Customer Request,2025-02-15 10:00:00
412,412,412,POL100412,LIABILITY,ACTIVE,2024-02-17,2025-02-16,,,2025-02-16 10:00:00
413,413,413,POL100413,WORKCOMP,EXPIRED,2024-02-18,2025-02-17,,,2025-02-17 10:00:00
414,414,414,POL100414,AUTO,CANCELLED,2024-02-19,2025-02-18,2024-08-17,Non-payment,2025-02-18 10:00:00
415,415,415,POL100415,HOME,ACTIVE,2024-02-20,2025-02-19,,,2025-02-19 10:00:00
416,416,416,POL100416,COMM,EXPIRED,2024-02-21,2025-02-20,,,2025-02-20 10:00:00
417,417,417,POL100417,FIRE,CANCELLED,2024-02-22,2025-02-21,2024-08-20,Non-payment,2025-02-21 10:00:00
418,418,418,POL100418,MARINE,ACTIVE,2024-02-23,2025-02-22,,,2025-02-22 10:00:00
419,419,419,POL100419,LIABILITY,EXPIRED,2024-02-24,2025-02-23,,,2025-02-23 10:00:00
420,420,420,POL100420,WORKCOMP,CANCELLED,2024-02-25,2025-02-24,2024-08-23,Underwriting Decision,2025-02-24 10:00:00
421,421,421,POL100421,AUTO,ACTIVE,2024-02-26,2025-02-25,,,2025-02-25 10:00:00
422,422,422,POL100422,HOME,EXPIRED,2024-02-27,2025-02-26,,,2025-02-26 10:00:00
423,423,423,POL100423,COMM,CANCELLED,2024-02-28,2025-02-27,2024-08-26,Customer Request,2025-02-27 10:00:00
424,424,424,POL100424,FIRE,ACTIVE,2024-02-29,2025-02-28,,,2025-02-28 10:00:00
425,425,425,POL100425,MARINE,EXPIRED,2024-03-01,2025-03-01,,,2025-03-01 10:00:00
426,426,426,POL100426,LIABILITY,CANCELLED,2024-03-02,2025-03-02,2024-08-29,Non-payment,2025-03-02 10:00:00
427,427,427,POL100427,WORKCOMP,ACTIVE,2024-03-03,2025-03-03,,,2025-03-03 10:00:00
428,428,428,POL100428,AUTO,EXPIRED,2024-03-04,2025-03-04,,,2025-03-04 10:00:00
429,429,429,POL100429,HOME,CANCELLED,2024-03-05,2025-03-05,2024-09-01,Non-payment,2025-03-05 10:00:00
430,430,430,POL100430,COMM,ACTIVE,2024-03-06,2025-03-06,,,2025-03-06 10:00:00
431,431,431,POL100431,FIRE,EXPIRED,2024-03-07,2025-03-07,,,2025-03-07 10:00:00
432,432,432,POL100432,MARINE,CANCELLED,2024-03-08,2025-03-08,2024-09-04,Non-payment,2025-03-08 10:00:00
433,433,433,POL100433,LIABILITY,ACTIVE,2024-03-09,2025-03-09,,,2025-03-09 10:00:00
434,434,434,POL100434,WORKCOMP,EXPIRED,2024-03-10,2025-03-10,,,2025-03-10 10:00:00
435,435,435,POL100435,AUTO,CANCELLED,2024-03-11,2025-03-11,2024-09-07,Non-payment,2025-03-11 10:00:00
436,436,436,POL100436,HOME,ACTIVE,2024-03-12,2025-03-12,,,2025-03-12 10:00:00
437,437,437,POL100437,COMM,EXPIRED,2024-03-13,2025-03-13,,,2025-03-13 10:00:00
438,438,438,POL100438,FIRE,CANCELLED,2024-03-14,2025-03-14,2024-09-10,Underwriting Decision,2025-03-14 10:00:00
439,439,439,POL100439,MARINE,ACTIVE,2024-03-15,2025-03-15,,,2025-03-15 10:00:00
440,440,440,POL100440,LIABILITY,EXPIRED,2024-03-16,2025-03-16,,,2025-03-16 10:00:00
441,441,441,POL100441,WORKCOMP,CANCELLED,2024-03-17,2025-03-17,2024-09-13,Non-payment,2025-03-17 10:00:00
442,442,442,POL100442,AUTO,ACTIVE,2024-03-18,2025-03-18,,,2025-03-18 10:00:00
443,443,443,POL100443,HOME,EXPIRED,2024-03-19,2025-03-19,,,2025-03-19 10:00:00
444,444,444,POL100444,COMM,CANCELLED,2024-03-20,2025-03-20,2024-09-16,Underwriting Decision,2025-03-20 10:00:00
445,445,445,POL100445,FIRE,ACTIVE,2024-03-21,2025-03-21,,,2025-03-21 10:00:00
446,446,446,POL100446,MARINE,EXPIRED,2024-03-22,2025-03-22,,,2025-03-22 10:00:00
447,447,447,POL100447,LIABILITY,CANCELLED,2024-03-23,2025-03-23,2024-09-19,Customer Request,2025-03-23 10:00:00
448,448,448,POL100448,WORKCOMP,ACTIVE,2024-03-24,2025-03-24,,,2025-03-24 10:00:00
449,449,449,POL100449,AUTO,EXPIRED,2024-03-25,2025-03-25,,,2025-03-25 10:00:00
450,450,450,POL100450,HOME,CANCELLED,2024-03-26,2025-03-26,2024-09-22,Underwriting Decision,2025-03-26 10:00:00
451,451,451,POL100451,COMM,ACTIVE,2024-03-27,2025-03-27,,,2025-03-27 10:00:00
452,452,452,POL100452,FIRE,EXPIRED,2024-03-28,2025-03-28,,,2025-03-28 10:00:00
453,453,453,POL100453,MARINE,CANCELLED,2024-03-29,2025-03-29,2024-09-25,Non-payment,2025-03-29 10:00:00
454,454,454,POL100454,LIABILITY,ACTIVE,2024-03-30,2025-03-30,,,2025-03-30 10:00:00
455,455,455,POL100455,WORKCOMP,EXPIRED,2024-03-31,2025-03-31,,,2025-03-31 10:00:00
456,456,456,POL100456,AUTO,CANCELLED,2024-04-01,2025-04-01,2024-09-28,Customer Request,2025-04-01 10:00:00
457,457,457,POL100457,HOME,ACTIVE,2024-04-02,2025-04-02,,,2025-04-02 10:00:00
458,458,458,POL100458,COMM,EXPIRED,2024-04-03,2025-04-03,,,2025-04-03 10:00:00
459,459,459,POL100459,FIRE,CANCELLED,2024-04-04,2025-04-04,2024-10-01,Customer Request,2025-04-04 10:00:00
460,460,460,POL100460,MARINE,ACTIVE,2024-04-05,2025-04-05,,,2025-04-05 10:00:00
461,461,461,POL100461,LIABILITY,EXPIRED,2024-04-06,2025-04-06,,,2025-04-06 10:00:00
462,462,462,POL100462,WORKCOMP,CANCELLED,2024-04-07,2025-04-07,2024-10-04,Underwriting Decision,2025-04-07 10:00:00
463,463,463,POL100463,AUTO,ACTIVE,2024-04-08,2025-04-08,,,2025-04-08 10:00:00
464,464,464,POL100464,HOME,EXPIRED,2024-04-09,2025-04-09,,,2025-04-09 10:00:00
465,465,465,POL100465,COMM,CANCELLED,2024-04-10,2025-04-10,2024-10-07,Customer Request,2025-04-10 10:00:00
466,466,466,POL100466,FIRE,ACTIVE,2024-04-11,2025-04-11,,,2025-04-11 10:00:00
467,467,467,POL100467,MARINE,EXPIRED,2024-04-12,2025-04-12,,,2025-04-12 10:00:00
468,468,468,POL100468,LIABILITY,CANCELLED,2024-04-13,2025-04-13,2024-10-10,Underwriting Decision,2025-04-13 10:00:00
469,469,469,POL100469,WORKCOMP,ACTIVE,2024-04-14,2025-04-14,,,2025-04-14 10:00:00
470,470,470,POL100470,AUTO,EXPIRED,2024-04-15,2025-04-15,,,2025-04-15 10:00:00
471,471,471,POL100471,HOME,CANCELLED,2024-04-16,2025-04-16,2024-10-13,Customer Request,2025-04-16 10:00:00
472,472,472,POL100472,COMM,ACTIVE,2024-04-17,2025-04-17,,,2025-04-17 10:00:00
473,473,473,POL100473,FIRE,EXPIRED,2024-04-18,2025-04-18,,,2025-04-18 10:00:00
474,474,474,POL100474,MARINE,CANCELLED,2024-04-19,2025-04-19,2024-10-16,Underwriting Decision,2025-04-19 10:00:00
475,475,475,POL100475,LIABILITY,ACTIVE,2024-04-20,2025-04-20,,,2025-04-20 10:00:00
476,476,476,POL100476,WORKCOMP,EXPIRED,2024-04-21,2025-04-21,,,2025-04-21 10:00:00
477,477,477,POL100477,AUTO,CANCELLED,2024-04-22,2025-04-22,2024-10-19,Non-payment,2025-04-22 10:00:00
478,478,478,POL100478,HOME,ACTIVE,2024-04-23,2025-04-23,,,2025-04-23 10:00:00
479,479,479,POL100479,COMM,EXPIRED,2024-04-24,2025-04-24,,,2025-04-24 10:00:00
480,480,480,POL100480,FIRE,CANCELLED,2024-04-25,2025-04-25,2024-10-22,Underwriting Decision,2025-04-25 10:00:00
481,481,481,POL100481,MARINE,ACTIVE,2024-04-26,2025-04-26,,,2025-04-26 10:00:00
482,482,482,POL100482,LIABILITY,EXPIRED,2024-04-27,2025-04-27,,,2025-04-27 10:00:00
483,483,483,POL100483,WORKCOMP,CANCELLED,2024-04-28,2025-04-28,2024-10-25,Underwriting Decision,2025-04-28 10:00:00
484,484,484,POL100484,AUTO,ACTIVE,2024-04-29,2025-04-29,,,2025-04-29 10:00:00
485,485,485,POL100485,HOME,EXPIRED,2024-04-30,2025-04-30,,,2025-04-30 10:00:00
486,486,486,POL100486,COMM,CANCELLED,2024-05-01,2025-05-01,2024-10-28,Non-payment,2025-05-01 10:00:00
487,487,487,POL100487,FIRE,ACTIVE,2024-05-02,2025-05-02,,,2025-05-02 10:00:00
488,488,488,POL100488,MARINE,EXPIRED,2024-05-03,2025-05-03,,,2025-05-03 10:00:00
489,489,489,POL100489,LIABILITY,CANCELLED,2024-05-04,2025-05-04,2024-10-31,Underwriting Decision,2025-05-04 10:00:00
490,490,490,POL100490,WORKCOMP,ACTIVE,2024-05-05,2025-05-05,,,2025-05-05 10:00:00
491,491,491,POL100491,AUTO,EXPIRED,2024-05-06,2025-05-06,,,2025-05-06 10:00:00
