location_id,policy_period_id,location_number,address_line1,address_line2,city,state_code,zip_code,country_code,occupancy_type,building_value,contents_value
241,241,LOC000241,341 Main Street,,Chennai,TN,600242,IN,OWNER_OCCUPIED,7917430.06,79185.61
242,242,LOC000242,342 Main Street,,Bengaluru,KA,600243,US,TENANT_OCCUPIED,7359296.65,3779701.87
243,243,LOC000243,343 Main Street,Suite 44,Mumbai,MH,600244,IN,VACANT,17142235.04,4769480.18
244,244,LOC000244,344 Main Street,,Hyderabad,TS,600245,US,UNDER_CONSTRUCTION,8670915.01,3750202.56
245,245,LOC000245,345 Main Street,,Vijayawada,AP,600246,IN,OWNER_OCCUPIED,11149580.04,3036100.32
246,246,LOC000246,346 Main Street,Suite 47,Kochi,KL,600247,US,TENANT_OCCUPIED,4800504.54,1136137.09
247,247,LOC000247,347 Main Street,,Delhi,DL,600248,IN,VACANT,8998801.53,193672.86
248,248,LOC000248,348 Main Street,,Ahmedabad,GJ,600249,US,UNDER_CONSTRUCTION,7054526.1,3411752.33
249,249,LOC000249,349 Main Street,Suite 50,Jaipur,RJ,600250,IN,OWNER_OCCUPIED,8384175.05,866971.42
250,250,LOC000250,350 Main Street,,Kolkata,WB,600251,US,TENANT_OCCUPIED,9614107.91,681757.6
251,251,LOC000251,351 Main Street,,Chennai,TN,600252,IN,VACANT,12634010.74,183483.94
252,252,LOC000252,352 Main Street,Suite 3,Bengaluru,KA,600253,US,UNDER_CONSTRUCTION,8183395.0,2843740.32
253,253,LOC000253,353 Main Street,,Mumbai,MH,600254,IN,OWNER_OCCUPIED,1028489.9,3231610.76
254,254,LOC000254,354 Main Street,,Hyderabad,TS,600255,US,TENANT_OCCUPIED,3146140.0,2335407.3
255,255,LOC000255,355 Main Street,Suite 6,Vijayawada,AP,600256,IN,VACANT,1480550.35,1926564.13
256,256,LOC000256,356 Main Street,,Kochi,KL,600257,US,UNDER_CONSTRUCTION,4627375.54,1667886.73
257,257,LOC000257,357 Main Street,,Delhi,DL,600258,IN,OWNER_OCCUPIED,15343979.3,1926674.77
258,258,LOC000258,358 Main Street,Suite 9,Ahmedabad,GJ,600259,US,TENANT_OCCUPIED,15164191.56,4168025.21
259,259,LOC000259,359 Main Street,,Jaipur,RJ,600260,IN,VACANT,5419294.87,455435.85
260,260,LOC000260,360 Main Street,,Kolkata,WB,600261,US,UNDER_CONSTRUCTION,877974.1,2720124.29
261,261,LOC000261,361 Main Street,Suite 12,Chennai,TN,600262,IN,OWNER_OCCUPIED,19998202.66,1782303.7
262,262,LOC000262,362 Main Street,,Bengaluru,KA,600263,US,TENANT_OCCUPIED,13177809.82,3917103.6
263,263,LOC000263,363 Main Street,,Mumbai,MH,600264,IN,VACANT,13209215.78,3783454.36
264,264,LOC000264,364 Main Street,Suite 15,Hyderabad,TS,600265,US,UNDER_CONSTRUCTION,19017428.79,1036835.38
265,265,LOC000265,365 Main Street,,Vijayawada,AP,600266,IN,OWNER_OCCUPIED,897410.34,804292.61
266,266,LOC000266,366 Main Street,,Kochi,KL,600267,US,TENANT_OCCUPIED,2961309.01,3363821.28
267,267,LOC000267,367 Main Street,Suite 18,Delhi,DL,600268,IN,VACANT,11497406.85,1128924.48
268,268,LOC000268,368 Main Street,,Ahmedabad,GJ,600269,US,UNDER_CONSTRUCTION,14139566.94,3846145.59
269,269,LOC000269,369 Main Street,,Jaipur,RJ,600270,IN,OWNER_OCCUPIED,3771888.3,3055875.09
270,270,LOC000270,370 Main Street,Suite 21,Kolkata,WB,600271,US,TENANT_OCCUPIED,15084550.21,616937.71
271,271,LOC000271,371 Main Street,,Chennai,TN,600272,IN,VACANT,16476372.9,4825367.83
272,272,LOC000272,372 Main Street,,Bengaluru,KA,600273,US,UNDER_CONSTRUCTION,2607925.62,177108.21
273,273,LOC000273,373 Main Street,Suite 24,Mumbai,MH,600274,IN,OWNER_OCCUPIED,6583166.27,3402869.07
274,274,LOC000274,374 Main Street,,Hyderabad,TS,600275,US,TENANT_OCCUPIED,19184370.35,2013439.49
275,275,LOC000275,375 Main Street,,Vijayawada,AP,600276,IN,VACANT,14442786.75,426182.57
276,276,LOC000276,376 Main Street,Suite 27,Kochi,KL,600277,US,UNDER_CONSTRUCTION,13966981.11,3154849.86
277,277,LOC000277,377 Main Street,,Delhi,DL,600278,IN,OWNER_OCCUPIED,2487075.46,3873780.38
278,278,LOC000278,378 Main Street,,Ahmedabad,GJ,600279,US,TENANT_OCCUPIED,17080718.16,3022037.49
279,279,LOC000279,379 Main Street,Suite 30,Jaipur,RJ,600280,IN,VACANT,2860573.77,4920029.54
280,280,LOC000280,380 Main Street,,Kolkata,WB,600281,US,UNDER_CONSTRUCTION,15761389.25,1768658.64
281,281,LOC000281,381 Main Street,,Chennai,TN,600282,IN,OWNER_OCCUPIED,8853371.26,1884325.84
282,282,LOC000282,382 Main Street,Suite 33,Bengaluru,KA,600283,US,TENANT_OCCUPIED,10366235.4,1739094.32
283,283,LOC000283,383 Main Street,,Mumbai,MH,600284,IN,VACANT,17066724.73,4120538.04
284,284,LOC000284,384 Main Street,,Hyderabad,TS,600285,US,UNDER_CONSTRUCTION,2558007.98,4805898.46
285,285,LOC000285,385 Main Street,Suite 36,Vijayawada,AP,600286,IN,OWNER_OCCUPIED,12893909.57,4152101.19
286,286,LOC000286,386 Main Street,,Kochi,KL,600287,US,TENANT_OCCUPIED,14292518.55,2205661.37
287,287,LOC000287,387 Main Street,,Delhi,DL,600288,IN,VACANT,14809008.43,4829094.97
288,288,LOC000288,388 Main Street,Suite 39,Ahmedabad,GJ,600289,US,UNDER_CONSTRUCTION,5766606.73,4050586.13
289,289,LOC000289,389 Main Street,,Jaipur,RJ,600290,IN,OWNER_OCCUPIED,10994371.68,2443312.64
290,290,LOC000290,390 Main Street,,Kolkata,WB,600291,US,TENANT_OCCUPIED,8993702.61,3668579.76
291,291,LOC000291,391 Main Street,Suite 42,Chennai,TN,600292,IN,VACANT,5733712.99,4265980.14
292,292,LOC000292,392 Main Street,,Bengaluru,KA,600293,US,UNDER_CONSTRUCTION,16699254.87,478981.35
293,293,LOC000293,393 Main Street,,Mumbai,MH,600294,IN,OWNER_OCCUPIED,17691808.09,1257124.02
294,294,LOC000294,394 Main Street,Suite 45,Hyderabad,TS,600295,US,TENANT_OCCUPIED,9561815.1,3071141.94
295,295,LOC000295,395 Main Street,,Vijayawada,AP,600296,IN,VACANT,7890291.43,192064.99
296,296,LOC000296,396 Main Street,,Kochi,KL,600297,US,UNDER_CONSTRUCTION,17093580.31,950107.29
297,297,LOC000297,397 Main Street,Suite 48,Delhi,DL,600298,IN,OWNER_OCCUPIED,4636337.08,3999270.17
298,298,LOC000298,398 Main Street,,Ahmedabad,GJ,600299,US,TENANT_OCCUPIED,7136607.44,4407583.9
299,299,LOC000299,399 Main Street,,Jaipur,RJ,600300,IN,VACANT,14173083.13,1417529.45
300,300,LOC000300,400 Main Street,Suite 1,Kolkata,WB,600301,US,UNDER_CONSTRUCTION,697946.73,4742909.76
301,301,LOC000301,401 Main Street,,Chennai,TN,600302,IN,OWNER_OCCUPIED,2169452.76,3614369.59
302,302,LOC000302,402 Main Street,,Bengaluru,KA,600303,US,TENANT_OCCUPIED,10027268.01,3802915.03
303,303,LOC000303,403 Main Street,Suite 4,Mumbai,MH,600304,IN,VACANT,13966882.12,3247219.35
304,304,LOC000304,404 Main Street,,Hyderabad,TS,600305,US,UNDER_CONSTRUCTION,10071016.03,3975017.7
305,305,LOC000305,405 Main Street,,Vijayawada,AP,600306,IN,OWNER_OCCUPIED,2314540.34,1146902.18
306,306,LOC000306,406 Main Street,Suite 7,Kochi,KL,600307,US,TENANT_OCCUPIED,13989849.53,1565719.85
307,307,LOC000307,407 Main Street,,Delhi,DL,600308,IN,VACANT,11840333.91,2392639.42
308,308,LOC000308,408 Main Street,,Ahmedabad,GJ,600309,US,UNDER_CONSTRUCTION,10852977.66,2156243.87
309,309,LOC000309,409 Main Street,Suite 10,Jaipur,RJ,600310,IN,OWNER_OCCUPIED,15045741.02,1687416.92
310,310,LOC000310,410 Main Street,,Kolkata,WB,600311,US,TENANT_OCCUPIED,14205671.37,1391036.31
311,311,LOC000311,411 Main Street,,Chennai,TN,600312,IN,VACANT,5402371.69,647246.63
312,312,LOC000312,412 Main Street,Suite 13,Bengaluru,KA,600313,US,UNDER_CONSTRUCTION,4255393.72,641795.97
313,313,LOC000313,413 Main Street,,Mumbai,MH,600314,IN,OWNER_OCCUPIED,10949347.32,3822838.57
314,314,LOC000314,414 Main Street,,Hyderabad,TS,600315,US,TENANT_OCCUPIED,4110421.93,1121103.97
315,315,LOC000315,415 Main Street,Suite 16,Vijayawada,AP,600316,IN,VACANT,9941872.45,3636695.76
316,316,LOC000316,416 Main Street,,Kochi,KL,600317,US,UNDER_CONSTRUCTION,19543836.95,2646952.5
317,317,LOC000317,417 Main Street,,Delhi,DL,600318,IN,OWNER_OCCUPIED,6018474.71,547604.24
318,318,LOC000318,418 Main Street,Suite 19,Ahmedabad,GJ,600319,US,TENANT_OCCUPIED,4285292.77,1176041.66
319,319,LOC000319,419 Main Street,,Jaipur,RJ,600320,IN,VACANT,3999110.1,120034.42
320,320,LOC000320,420 Main Street,,Kolkata,WB,600321,US,UNDER_CONSTRUCTION,10915634.24,1407841.07
321,321,LOC000321,421 Main Street,Suite 22,Chennai,TN,600322,IN,OWNER_OCCUPIED,19498751.16,2789126.89
322,322,LOC000322,422 Main Street,,Bengaluru,KA,600323,US,TENANT_OCCUPIED,14099639.16,675083.49
323,323,LOC000323,423 Main Street,,Mumbai,MH,600324,IN,VACANT,17434993.35,2479849.54
324,324,LOC000324,424 Main Street,Suite 25,Hyderabad,TS,600325,US,UNDER_CONSTRUCTION,17518034.83,2891617.89
325,325,LOC000325,425 Main Street,,Vijayawada,AP,600326,IN,OWNER_OCCUPIED,9653240.43,2230320.55
326,326,LOC000326,426 Main Street,,Kochi,KL,600327,US,TENANT_OCCUPIED,4095091.57,304314.75
327,327,LOC000327,427 Main Street,Suite 28,Delhi,DL,600328,IN,VACANT,18850740.14,2414759.48
328,328,LOC000328,428 Main Street,,Ahmedabad,GJ,600329,US,UNDER_CONSTRUCTION,16531255.08,2033501.84
329,329,LOC000329,429 Main Street,,Jaipur,RJ,600330,IN,OWNER_OCCUPIED,1944602.32,3165756.25
330,330,LOC000330,430 Main Street,Suite 31,Kolkata,WB,600331,US,TENANT_OCCUPIED,1545376.95,788528.04
331,331,LOC000331,431 Main Street,,Chennai,TN,600332,IN,VACANT,11475372.14,1553985.78
332,332,LOC000332,432 Main Street,,Bengaluru,KA,600333,US,UNDER_CONSTRUCTION,19881403.39,636335.23
333,333,LOC000333,433 Main Street,Suite 34,Mumbai,MH,600334,IN,OWNER_OCCUPIED,15406647.18,3051272.37
334,334,LOC000334,434 Main Street,,Hyderabad,TS,600335,US,TENANT_OCCUPIED,15919446.18,1167151.33
335,335,LOC000335,435 Main Street,,Vijayawada,AP,600336,IN,VACANT,10690164.44,2280046.6
336,336,LOC000336,436 Main Street,Suite 37,Kochi,KL,600337,US,UNDER_CONSTRUCTION,9133059.58,4307825.0
337,337,LOC000337,437 Main Street,,Delhi,DL,600338,IN,OWNER_OCCUPIED,19805609.58,1561632.21
338,338,LOC000338,438 Main Street,,Ahmedabad,GJ,600339,US,TENANT_OCCUPIED,12610032.76,3067673.02
339,339,LOC000339,439 Main Street,Suite 40,Jaipur,RJ,600340,IN,VACANT,14931741.46,4740571.49
340,340,LOC000340,440 Main Street,,Kolkata,WB,600341,US,UNDER_CONSTRUCTION,4551864.16,1094574.72
341,341,LOC000341,441 Main Street,,Chennai,TN,600342,IN,OWNER_OCCUPIED,13378348.68,827432.61
342,342,LOC000342,442 Main Street,Suite 43,Bengaluru,KA,600343,US,TENANT_OCCUPIED,3889364.19,421571.1
343,343,LOC000343,443 Main Street,,Mumbai,MH,600344,IN,VACANT,552176.59,2279993.34
344,344,LOC000344,444 Main Street,,Hyderabad,TS,600345,US,UNDER_CONSTRUCTION,12079318.3,1491733.48
345,345,LOC000345,445 Main Street,Suite 46,Vijayawada,AP,600346,IN,OWNER_OCCUPIED,5013786.57,3549431.36
346,346,LOC000346,446 Main Street,,Kochi,KL,600347,US,TENANT_OCCUPIED,14208257.38,2297455.07
347,347,LOC000347,447 Main Street,,Delhi,DL,600348,IN,VACANT,13904005.94,4623359.67
348,348,LOC000348,448 Main Street,Suite 49,Ahmedabad,GJ,600349,US,UNDER_CONSTRUCTION,15862646.52,3144037.14
349,349,LOC000349,449 Main Street,,Jaipur,RJ,600350,IN,OWNER_OCCUPIED,13393069.34,4671658.87
350,350,LOC000350,450 Main Street,,Kolkata,WB,600351,US,TENANT_OCCUPIED,8790209.84,2745583.77
351,351,LOC000351,451 Main Street,Suite 2,Chennai,TN,600352,IN,VACANT,13128877.11,4546636.65
352,352,LOC000352,452 Main Street,,Bengaluru,KA,600353,US,UNDER_CONSTRUCTION,16619307.61,403478.69
353,353,LOC000353,453 Main Street,,Mumbai,MH,600354,IN,OWNER_OCCUPIED,3735494.39,1572678.47
354,354,LOC000354,454 Main Street,Suite 5,Hyderabad,TS,600355,US,TENANT_OCCUPIED,15104675.58,2867574.89
355,355,LOC000355,455 Main Street,,Vijayawada,AP,600356,IN,VACANT,6127906.47,665550.61
356,356,LOC000356,456 Main Street,,Kochi,KL,600357,US,UNDER_CONSTRUCTION,13929220.83,3513681.74
357,357,LOC000357,457 Main Street,Suite 8,Delhi,DL,600358,IN,OWNER_OCCUPIED,18882186.69,2527337.28
358,358,LOC000358,458 Main Street,,Ahmedabad,GJ,600359,US,TENANT_OCCUPIED,10129006.78,448187.17
359,359,LOC000359,459 Main Street,,Jaipur,RJ,600360,IN,VACANT,1277285.29,2188541.89
360,360,LOC000360,460 Main Street,Suite 11,Kolkata,WB,600361,US,UNDER_CONSTRUCTION,6785270.88,1289321.12
361,361,LOC000361,461 Main Street,,Chennai,TN,600362,IN,OWNER_OCCUPIED,2280874.29,4811459.96
362,362,LOC000362,462 Main Street,,Bengaluru,KA,600363,US,TENANT_OCCUPIED,16801192.97,2897235.59
363,363,LOC000363,463 Main Street,Suite 14,Mumbai,MH,600364,IN,VACANT,19040332.42,4997883.46
364,364,LOC000364,464 Main Street,,Hyderabad,TS,600365,US,UNDER_CONSTRUCTION,13609490.89,1384079.58
365,365,LOC000365,465 Main Street,,Vijayawada,AP,600366,IN,OWNER_OCCUPIED,1284517.63,3793530.71
366,366,LOC000366,466 Main Street,Suite 17,Kochi,KL,600367,US,TENANT_OCCUPIED,9674766.05,3274971.97
367,367,LOC000367,467 Main Street,,Delhi,DL,600368,IN,VACANT,18363419.36,948371.28
368,368,LOC000368,468 Main Street,,Ahmedabad,GJ,600369,US,UNDER_CONSTRUCTION,11913927.69,3192184.36
369,369,LOC000369,469 Main Street,Suite 20,Jaipur,RJ,600370,IN,OWNER_OCCUPIED,10088653.14,501649.91
370,370,LOC000370,470 Main Street,,Kolkata,WB,600371,US,TENANT_OCCUPIED,7285240.6,1699876.55
371,371,LOC000371,471 Main Street,,Chennai,TN,600372,IN,VACANT,13567603.44,4295778.82
372,372,LOC000372,472 Main Street,Suite 23,Bengaluru,KA,600373,US,UNDER_CONSTRUCTION,6931171.44,3483684.69
373,373,LOC000373,473 Main Street,,Mumbai,MH,600374,IN,OWNER_OCCUPIED,6120247.01,4728708.02
374,374,LOC000374,474 Main Street,,Hyderabad,TS,600375,US,TENANT_OCCUPIED,16364537.68,2772978.21
375,375,LOC000375,475 Main Street,Suite 26,Vijayawada,AP,600376,IN,VACANT,9369105.22,1606859.93
376,376,LOC000376,476 Main Street,,Kochi,KL,600377,US,UNDER_CONSTRUCTION,6803838.83,4852414.4
377,377,LOC000377,477 Main Street,,Delhi,DL,600378,IN,OWNER_OCCUPIED,8381413.61,2597251.45
378,378,LOC000378,478 Main Street,Suite 29,Ahmedabad,GJ,600379,US,TENANT_OCCUPIED,19768324.69,3305418.91
379,379,LOC000379,479 Main Street,,Jaipur,RJ,600380,IN,VACANT,11080575.09,2095575.48
380,380,LOC000380,480 Main Street,,Kolkata,WB,600381,US,UNDER_CONSTRUCTION,4157859.56,1840807.83
381,381,LOC000381,481 Main Street,Suite 32,Chennai,TN,600382,IN,OWNER_OCCUPIED,15250641.5,3145773.27
382,382,LOC000382,482 Main Street,,Bengaluru,KA,600383,US,TENANT_OCCUPIED,15319815.45,1057613.28
383,383,LOC000383,483 Main Street,,Mumbai,MH,600384,IN,VACANT,11209782.96,4641980.17
384,384,LOC000384,484 Main Street,Suite 35,Hyderabad,TS,600385,US,UNDER_CONSTRUCTION,9043263.85,3506337.64
385,385,LOC000385,485 Main Street,,Vijayawada,AP,600386,IN,OWNER_OCCUPIED,2867808.63,4867076.74
386,386,LOC000386,486 Main Street,,Kochi,KL,600387,US,TENANT_OCCUPIED,12372997.51,1234522.44
387,387,LOC000387,487 Main Street,Suite 38,Delhi,DL,600388,IN,VACANT,3588374.19,2776653.08
388,388,LOC000388,488 Main Street,,Ahmedabad,GJ,600389,US,UNDER_CONSTRUCTION,11268902.48,511385.55
389,389,LOC000389,489 Main Street,,Jaipur,RJ,600390,IN,OWNER_OCCUPIED,19849014.22,4569002.9
390,390,LOC000390,490 Main Street,Suite 41,Kolkata,WB,600391,US,TENANT_OCCUPIED,9498233.94,631457.44
391,391,LOC000391,491 Main Street,,Chennai,TN,600392,IN,VACANT,16726791.89,2516958.75
392,392,LOC000392,492 Main Street,,Bengaluru,KA,600393,US,UNDER_CONSTRUCTION,14473764.86,2568916.47
393,393,LOC000393,493 Main Street,Suite 44,Mumbai,MH,600394,IN,OWNER_OCCUPIED,5831785.49,4181883.53
394,394,LOC000394,494 Main Street,,Hyderabad,TS,600395,US,TENANT_OCCUPIED,19614770.34,1256467.99
395,395,LOC000395,495 Main Street,,Vijayawada,AP,600396,IN,VACANT,11249669.0,1948750.77
396,396,LOC000396,496 Main Street,Suite 47,Kochi,KL,600397,US,UNDER_CONSTRUCTION,18476428.92,2565792.41
397,397,LOC000397,497 Main Street,,Delhi,DL,600398,IN,OWNER_OCCUPIED,17646861.98,4326933.33
398,398,LOC000398,498 Main Street,,Ahmedabad,GJ,600399,US,TENANT_OCCUPIED,5886824.36,3960530.6
399,399,LOC000399,499 Main Street,Suite 50,Jaipur,RJ,600400,IN,VACANT,8591377.26,4674529.55
400,400,LOC000400,500 Main Street,,Kolkata,WB,600401,US,UNDER_CONSTRUCTION,10400884.68,4111719.89
401,401,LOC000401,501 Main Street,,Chennai,TN,600402,IN,OWNER_OCCUPIED,6015360.17,1527851.46
402,402,LOC000402,502 Main Street,Suite 3,Bengaluru,KA,600403,US,TENANT_OCCUPIED,11945285.59,4994566.55
403,403,LOC000403,503 Main Street,,Mumbai,MH,600404,IN,VACANT,10047986.76,785547.32
404,404,LOC000404,504 Main Street,,Hyderabad,TS,600405,US,UNDER_CONSTRUCTION,11002321.27,1758363.51
405,405,LOC000405,505 Main Street,Suite 6,Vijayawada,AP,600406,IN,OWNER_OCCUPIED,11262389.63,2739978.81
406,406,LOC000406,506 Main Street,,Kochi,KL,600407,US,TENANT_OCCUPIED,9379220.03,1642797.88
407,407,LOC000407,507 Main Street,,Delhi,DL,600408,IN,VACANT,4178721.29,3502617.22
408,408,LOC000408,508 Main Street,Suite 9,Ahmedabad,GJ,600409,US,UNDER_CONSTRUCTION,11650054.02,1206134.11
409,409,LOC000409,509 Main Street,,Jaipur,RJ,600410,IN,OWNER_OCCUPIED,15623117.26,266054.13
410,410,LOC000410,510 Main Street,,Kolkata,WB,600411,US,TENANT_OCCUPIED,15021750.46,3540878.01
411,411,LOC000411,511 Main Street,Suite 12,Chennai,TN,600412,IN,VACANT,16322473.6,1961089.82
412,412,LOC000412,512 Main Street,,Bengaluru,KA,600413,US,UNDER_CONSTRUCTION,13441932.17,4112700.38
413,413,LOC000413,513 Main Street,,Mumbai,MH,600414,IN,OWNER_OCCUPIED,19625953.7,2501876.82
414,414,LOC000414,514 Main Street,Suite 15,Hyderabad,TS,600415,US,TENANT_OCCUPIED,1221882.42,2536341.19
415,415,LOC000415,515 Main Street,,Vijayawada,AP,600416,IN,VACANT,12008518.37,4355016.55
416,416,LOC000416,516 Main Street,,Kochi,KL,600417,US,UNDER_CONSTRUCTION,17546712.29,2229515.74
417,417,LOC000417,517 Main Street,Suite 18,Delhi,DL,600418,IN,OWNER_OCCUPIED,10756046.19,2311793.97
418,418,LOC000418,518 Main Street,,Ahmedabad,GJ,600419,US,TENANT_OCCUPIED,14587654.64,2079394.17
419,419,LOC000419,519 Main Street,,Jaipur,RJ,600420,IN,VACANT,13268235.87,814088.03
420,420,LOC000420,520 Main Street,Suite 21,Kolkata,WB,600421,US,UNDER_CONSTRUCTION,9655066.72,4847557.97
421,421,LOC000421,521 Main Street,,Chennai,TN,600422,IN,OWNER_OCCUPIED,7101944.06,3478887.76
422,422,LOC000422,522 Main Street,,Bengaluru,KA,600423,US,TENANT_OCCUPIED,13171814.73,4266238.2
423,423,LOC000423,523 Main Street,Suite 24,Mumbai,MH,600424,IN,VACANT,17120656.06,4303743.81
424,424,LOC000424,524 Main Street,,Hyderabad,TS,600425,US,UNDER_CONSTRUCTION,7910183.25,1617472.71
425,425,LOC000425,525 Main Street,,Vijayawada,AP,600426,IN,OWNER_OCCUPIED,14514989.79,3809038.96
426,426,LOC000426,526 Main Street,Suite 27,Kochi,KL,600427,US,TENANT_OCCUPIED,17511468.84,227700.54
427,427,LOC000427,527 Main Street,,Delhi,DL,600428,IN,VACANT,1834204.57,3174247.03
428,428,LOC000428,528 Main Street,,Ahmedabad,GJ,600429,US,UNDER_CONSTRUCTION,18458117.43,4987258.32
429,429,LOC000429,529 Main Street,Suite 30,Jaipur,RJ,600430,IN,OWNER_OCCUPIED,15061944.15,2198158.79
430,430,LOC000430,530 Main Street,,Kolkata,WB,600431,US,TENANT_OCCUPIED,2419640.96,3187051.75
431,431,LOC000431,531 Main Street,,Chennai,TN,600432,IN,VACANT,17515295.04,2246208.83
432,432,LOC000432,532 Main Street,Suite 33,Bengaluru,KA,600433,US,UNDER_CONSTRUCTION,14033022.67,4521949.11
433,433,LOC000433,533 Main Street,,Mumbai,MH,600434,IN,OWNER_OCCUPIED,1396823.89,3990910.15
434,434,LOC000434,534 Main Street,,Hyderabad,TS,600435,US,TENANT_OCCUPIED,6220671.63,1905463.39
435,435,LOC000435,535 Main Street,Suite 36,Vijayawada,AP,600436,IN,VACANT,3338611.02,2679273.27
436,436,LOC000436,536 Main Street,,Kochi,KL,600437,US,UNDER_CONSTRUCTION,11535597.21,3972971.4
437,437,LOC000437,537 Main Street,,Delhi,DL,600438,IN,OWNER_OCCUPIED,3814681.16,440893.34
438,438,LOC000438,538 Main Street,Suite 39,Ahmedabad,GJ,600439,US,TENANT_OCCUPIED,17481372.17,3117566.32
439,439,LOC000439,539 Main Street,,Jaipur,RJ,600440,IN,VACANT,5196180.94,4568503.63
440,440,LOC000440,540 Main Street,,Kolkata,WB,600441,US,UNDER_CONSTRUCTION,3290795.54,2332692.07
441,441,LOC000441,541 Main Street,Suite 42,Chennai,TN,600442,IN,OWNER_OCCUPIED,5452558.12,1313867.21
442,442,LOC000442,542 Main Street,,Bengaluru,KA,600443,US,TENANT_OCCUPIED,683249.91,4032933.73
443,443,LOC000443,543 Main Street,,Mumbai,MH,600444,IN,VACANT,18073583.76,3404173.88
444,444,LOC000444,544 Main Street,Suite 45,Hyderabad,TS,600445,US,UNDER_CONSTRUCTION,3580524.63,2236562.43
445,445,LOC000445,545 Main Street,,Vijayawada,AP,600446,IN,OWNER_OCCUPIED,7238529.68,2958479.94
446,446,LOC000446,546 Main Street,,Kochi,KL,600447,US,TENANT_OCCUPIED,12959304.7,2150329.25
447,447,LOC000447,547 Main Street,Suite 48,Delhi,DL,600448,IN,VACANT,5376915.38,4234254.43
448,448,LOC000448,548 Main Street,,Ahmedabad,GJ,600449,US,UNDER_CONSTRUCTION,4384731.48,1954231.58
449,449,LOC000449,549 Main Street,,Jaipur,RJ,600450,IN,OWNER_OCCUPIED,9922557.19,1224168.22
450,450,LOC000450,550 Main Street,Suite 1,Kolkata,WB,600451,US,TENANT_OCCUPIED,11652492.5,2895319.05
451,451,LOC000451,551 Main Street,,Chennai,TN,600452,IN,VACANT,19857494.85,1511392.23
452,452,LOC000452,552 Main Street,,Bengaluru,KA,600453,US,UNDER_CONSTRUCTION,19569917.45,3308237.59
453,453,LOC000453,553 Main Street,Suite 4,Mumbai,MH,600454,IN,OWNER_OCCUPIED,5852367.41,2851348.63
454,454,LOC000454,554 Main Street,,Hyderabad,TS,600455,US,TENANT_OCCUPIED,13873090.11,3736110.76
455,455,LOC000455,555 Main Street,,Vijayawada,AP,600456,IN,VACANT,1456362.89,3051712.14
456,456,LOC000456,556 Main Street,Suite 7,Kochi,KL,600457,US,UNDER_CONSTRUCTION,10186182.09,4525568.69
457,457,LOC000457,557 Main Street,,Delhi,DL,600458,IN,OWNER_OCCUPIED,6080785.95,4004357.59
458,458,LOC000458,558 Main Street,,Ahmedabad,GJ,600459,US,TENANT_OCCUPIED,12337767.46,1793988.73
459,459,LOC000459,559 Main Street,Suite 10,Jaipur,RJ,600460,IN,VACANT,12914048.62,3123411.26
460,460,LOC000460,560 Main Street,,Kolkata,WB,600461,US,UNDER_CONSTRUCTION,13716406.94,3618595.46
461,461,LOC000461,561 Main Street,,Chennai,TN,600462,IN,OWNER_OCCUPIED,13354040.04,4199768.73
462,462,LOC000462,562 Main Street,Suite 13,Bengaluru,KA,600463,US,TENANT_OCCUPIED,12750838.02,4521848.34
463,463,LOC000463,563 Main Street,,Mumbai,MH,600464,IN,VACANT,13103641.87,1579217.78
464,464,LOC000464,564 Main Street,,Hyderabad,TS,600465,US,UNDER_CONSTRUCTION,9096052.21,2918890.34
465,465,LOC000465,565 Main Street,Suite 16,Vijayawada,AP,600466,IN,OWNER_OCCUPIED,14781015.47,496160.21
466,466,LOC000466,566 Main Street,,Kochi,KL,600467,US,TENANT_OCCUPIED,6254653.81,3750030.28
467,467,LOC000467,567 Main Street,,Delhi,DL,600468,IN,VACANT,3924981.37,704191.0
468,468,LOC000468,568 Main Street,Suite 19,Ahmedabad,GJ,600469,US,UNDER_CONSTRUCTION,11018451.3,4858873.43
469,469,LOC000469,569 Main Street,,Jaipur,RJ,600470,IN,OWNER_OCCUPIED,10851621.29,4571760.52
470,470,LOC000470,570 Main Street,,Kolkata,WB,600471,US,TENANT_OCCUPIED,16694216.08,1322001.92
471,471,LOC000471,571 Main Street,Suite 22,Chennai,TN,600472,IN,VACANT,16581451.34,2435146.76
472,472,LOC000472,572 Main Street,,Bengaluru,KA,600473,US,UNDER_CONSTRUCTION,16226525.63,3745468.79
473,473,LOC000473,573 Main Street,,Mumbai,MH,600474,IN,OWNER_OCCUPIED,7104947.45,620090.05
